36	9	65	80	60	94	79	91
66	34	19	30	99	46	79	98
29	94	67	86	53	72	79	24
22	80	32	92	63	12	23	82
71	37	74	5	37	66	69	90
24	36	30	11	76	98	64	96
34	45	73	83	19	29	99	11
41	37	58	86	99	36	72	79
40	17	39	6	40	77	82	67
52	8	54	89	28	53	21	63
87	38	39	50	86	21	33	79
34	88	17	48	5	37	62	16
25	83	71	39	84	68	38	10
77	83	50	57	56	70	97	13
69	82	7	49	27	23	6	2
68	7	96	27	86	27	61	93
54	93	62	53	23	52	29	40
28	91	59	14	50	16	22	42
60	93	50	78	95	36	94	19
67	54	19	77	21	2	81	57
17	13	26	13	73	75	78	94
70	25	12	93	86	67	16	64
31	82	53	58	41	92	70	9
5	58	42	22	73	22	36	89
77	67	94	64	81	8	20	61
86	33	75	26	67	33	78	99
98	72	51	19	16	14	23	82
62	31	31	77	84	79	50	57
54	52	9	42	49	38	17	92
98	77	88	44	66	94	85	15
45	67	27	29	76	62	62	32
83	97	64	71	73	74	52	20
9	25	75	63	18	81	28	97
5	15	18	10	73	26	50	99
87	18	11	86	72	83	55	89
6	95	88	53	61	85	59	99
3	84	89	22	42	54	72	30
54	20	76	8	37	43	97	66
20	52	89	2	19	92	27	65
33	5	16	81	49	54	94	32
78	58	7	93	43	11	9	23
38	59	32	46	53	61	90	7
96	22	40	29	11	94	63	98
53	19	93	33	12	13	22	31
19	31	52	13	10	35	72	38
14	13	64	95	98	81	93	84
49	73	10	33	39	94	12	45
19	84	87	6	58	92	38	29
50	25	57	39	15	62	31	17
74	12	43	42	66	91	19	33
80	47	36	76	10	94	73	77
31	9	7	8	67	42	24	24
17	77	34	27	30	24	26	8
74	13	64	57	9	24	52	85
65	99	37	65	81	10	75	26
23	90	85	73	24	27	69	29
27	5	72	80	16	76	99	27
44	61	32	71	42	90	70	44
56	48	83	32	57	58	83	77
84	56	4	77	22	27	70	58
33	85	33	60	94	81	71	98
8	28	6	57	25	81	90	6
55	36	3	58	82	83	67	84
98	92	92	9	47	19	54	19
29	65	52	49	84	81	33	82
7	95	62	69	7	74	41	20
73	71	93	3	37	42	5	92
46	47	96	38	97	62	46	18
11	59	5	52	81	2	14	30
24	28	96	13	48	83	46	66
22	76	89	1	9	46	42	24
94	84	32	65	47	1	5	67
57	34	61	1	19	58	78	81
15	46	49	56	16	1	79	21
46	83	58	83	87	20	65	9
47	55	67	24	29	81	17	58
45	80	47	21	27	33	86	1
64	3	71	67	81	61	71	79
5	4	27	27	79	91	10	77
63	26	22	53	88	12	80	5
79	40	27	61	1	78	98	1
18	34	76	20	43	11	79	52
97	94	76	60	90	43	51	42
63	97	71	9	12	59	6	77
6	87	68	16	59	6	80	10
97	66	37	51	93	45	62	47
65	1	86	7	95	44	33	84
34	57	91	45	73	81	84	96
74	34	22	89	36	34	22	20
85	35	74	48	51	88	55	70
63	95	68	90	47	75	79	91
6	13	35	93	65	55	66	86
6	70	99	44	75	25	81	62
96	78	3	87	24	77	53	24
9	33	4	58	45	34	33	31
27	50	19	10	45	49	72	15
49	95	60	25	85	74	90	31
85	97	11	91	39	41	8	33
79	9	72	84	3	98	65	9
6	31	68	53	31	5	21	64
50	2	70	20	26	40	23	77
59	13	56	62	77	51	8	46
66	48	46	79	14	2	82	65
73	90	42	62	72	44	92	95
18	29	10	56	32	26	61	85
66	31	21	95	56	11	59	66
70	70	34	6	64	13	48	87
47	47	12	39	38	59	29	52
8	33	96	83	38	51	61	58
3	16	4	87	34	15	90	8
14	48	70	48	58	86	99	57
36	71	49	82	38	89	97	94
27	51	89	54	18	14	95	17
10	53	87	19	29	25	55	12
31	36	28	53	18	81	77	68
70	67	2	66	58	55	3	59
44	71	55	8	73	21	67	45
76	96	4	11	61	98	68	36
14	29	73	33	79	15	38	84
39	80	61	84	33	44	20	84
80	6	65	11	97	79	35	3
60	7	56	57	77	81	71	65
81	43	97	69	69	40	79	61
59	5	27	66	94	2	2	90
66	19	51	85	11	18	89	65
12	23	40	69	9	2	92	3
53	52	38	64	64	97	28	21
20	44	67	50	35	57	85	1
39	42	19	39	23	49	74	80
27	46	77	92	20	81	95	99
45	16	27	22	97	43	89	8
89	73	31	76	21	46	46	94
56	60	54	72	67	62	57	57
44	79	30	82	67	64	75	91
93	84	20	67	64	75	26	10
15	50	71	51	4	72	2	51
15	19	79	50	80	37	9	68
69	39	16	92	53	43	9	55
99	68	20	15	63	38	53	67
81	83	68	68	33	3	41	9
80	43	89	23	72	32	87	56
84	58	26	66	31	95	9	1
61	43	63	25	82	35	45	40
85	96	80	7	71	96	65	44
85	22	50	36	67	34	76	78
43	11	62	70	89	94	44	22
5	58	12	7	71	59	44	63
73	88	10	97	65	37	52	39
60	15	35	74	90	82	52	51
93	95	87	36	8	85	57	79
15	82	60	55	90	38	30	13
62	20	38	60	37	60	22	21
13	67	10	73	9	36	51	93
23	33	2	62	24	4	22	59
2	40	1	53	74	85	79	94
18	79	62	79	42	32	23	50
66	71	69	41	26	1	43	97
81	57	84	60	65	33	68	41
45	99	68	86	74	15	48	7
54	55	93	94	50	99	89	19
30	32	2	26	45	64	23	42
86	90	28	59	45	12	37	23
27	6	64	11	17	53	81	33
41	44	66	82	93	40	59	81
70	20	13	38	29	77	45	49
6	92	2	65	86	15	47	35
26	38	5	8	43	88	79	2
79	3	78	22	93	50	42	16
80	1	34	61	14	37	11	66
20	30	48	46	55	92	39	9
69	12	36	69	28	1	46	56
76	16	16	78	92	27	18	48
41	54	36	82	64	15	55	46
38	5	23	68	48	34	9	74
12	69	40	93	67	65	69	10
31	45	38	51	14	59	91	93
28	96	21	90	27	17	88	47
87	78	82	95	93	42	61	8
43	83	95	60	11	2	6	68
35	55	99	18	37	83	62	21
27	62	81	34	42	87	27	80
45	39	55	94	85	75	63	72
95	42	47	34	40	47	33	1
68	98	92	13	8	3	7	98
33	90	96	22	53	91	81	95
32	2	26	35	81	35	98	7
77	22	39	14	19	8	87	42
95	68	1	31	51	43	48	6
40	56	69	43	32	3	59	61
3	19	67	55	47	88	86	18
46	49	43	54	53	6	28	45
5	9	69	26	87	98	85	74
39	45	68	75	20	44	90	38
8	48	72	94	98	32	71	72
69	37	2	36	27	39	13	5
82	42	89	74	46	48	13	83
3	92	21	41	86	17	71	56
8	94	93	83	6	30	84	82
85	35	34	40	47	25	77	72
1	68	72	62	87	2	23	56
6	20	72	94	62	42	95	72
80	50	28	34	52	14	80	9
33	96	19	37	55	21	4	18
38	25	23	51	57	33	38	70
60	36	11	14	68	81	45	19
32	77	18	66	38	45	46	95
66	58	99	85	93	79	65	47
93	69	97	79	81	33	76	71
37	37	35	3	83	81	14	31
24	35	75	61	74	64	71	23
25	43	20	50	38	67	48	61
50	34	50	36	38	71	99	89
4	34	43	75	31	37	23	61
61	42	75	3	8	23	7	28
49	17	80	9	40	75	89	4
63	76	41	50	53	61	49	16
62	2	33	50	84	33	57	54
14	22	58	35	95	24	3	1
73	37	25	35	65	1	75	28
40	17	45	30	24	59	30	23
25	29	60	43	53	31	44	18
11	59	45	59	20	69	51	86
67	33	63	52	96	17	62	39
93	54	80	66	94	56	30	47
51	37	98	66	67	42	28	11
73	68	59	99	83	36	65	26
32	43	5	6	59	20	40	28
89	97	83	42	38	43	47	66
39	4	21	51	66	86	91	34
34	76	88	71	6	28	3	27
5	53	35	10	32	33	38	2
9	48	78	64	90	95	91	77
69	24	42	28	28	12	80	99
29	62	68	85	60	3	18	43
87	20	28	17	21	67	23	47
54	36	68	40	85	86	34	52
3	79	7	69	27	25	32	35
70	40	55	45	39	72	73	69
94	22	77	40	63	62	32	68
80	21	30	59	34	92	50	78
89	3	37	41	63	32	54	53
8	69	52	10	28	59	51	7
87	68	27	68	89	44	33	14
91	73	88	66	97	84	22	2
29	67	31	13	58	98	33	91
64	4	86	28	34	61	36	31
24	82	14	82	83	90	36	49
54	11	44	3	22	79	15	91
16	63	31	8	74	48	41	72
49	51	54	97	64	5	8	42
64	97	63	64	76	74	91	32
59	15	81	49	23	89	44	72
62	2	77	42	87	88	42	55
1	6	84	32	34	17	75	24
91	14	63	64	19	27	64	88
98	59	56	4	90	82	58	82
65	79	12	24	2	5	9	10
54	99	63	72	18	97	69	21
91	5	88	38	52	45	32	16
7	57	14	3	5	93	73	14
54	91	5	47	10	67	84	16
85	96	11	14	33	69	24	29
78	97	67	77	15	3	91	25
23	62	26	76	69	31	85	67
59	36	94	81	55	28	66	87
64	40	91	76	90	60	27	98
59	72	88	21	77	45	91	55
60	17	95	62	87	51	57	6
46	93	83	97	45	6	98	86
80	88	52	73	33	4	97	57
72	77	77	84	2	25	57	56
8	39	96	56	45	82	70	65
74	52	99	31	73	2	63	63
40	46	65	31	93	7	22	21
89	42	53	17	92	40	85	74
92	89	37	10	5	59	40	81
82	22	78	73	11	19	7	3
23	49	31	59	16	7	21	78
28	14	79	16	32	17	41	28
48	75	21	57	69	76	20	21
46	58	84	4	55	15	41	8
14	79	11	36	62	89	95	3
37	51	65	89	84	37	40	93
74	88	39	72	82	5	43	5
22	44	39	45	86	88	30	85
50	69	34	90	10	37	10	46
17	26	82	33	64	80	47	88
85	96	18	87	51	86	96	82
56	47	87	87	62	35	6	85
57	73	23	98	10	42	25	76
93	94	37	99	97	79	15	10
12	50	89	16	71	45	58	12
67	46	16	61	61	74	95	63
93	2	11	51	36	9	15	62
74	22	68	96	38	31	69	96
88	23	8	30	71	29	11	75
26	37	7	98	30	21	88	13
37	46	12	94	60	88	90	44
66	6	17	32	56	54	44	82
18	76	62	60	22	88	47	22
94	83	17	70	60	75	17	47
41	95	7	24	88	50	97	62
90	73	33	68	78	60	76	69
3	11	67	74	72	78	42	40
60	7	90	53	39	39	60	68
41	40	16	68	4	74	54	20
77	95	24	92	57	63	86	1
42	30	21	14	45	34	92	25
53	6	83	54	91	47	87	14
80	44	92	91	20	23	57	7
10	38	35	8	37	86	50	23
36	95	4	13	60	43	21	94
87	10	38	25	9	5	94	20
60	68	6	24	41	32	53	71
7	9	54	53	43	94	30	6
27	66	89	89	79	23	35	26
66	78	22	53	26	15	81	80
97	58	96	61	53	15	33	71
67	34	7	37	4	56	50	43
43	10	41	29	9	91	76	16
79	48	91	1	69	61	39	98
63	64	82	83	48	85	75	75
75	33	34	49	9	77	75	39
56	14	36	99	54	3	51	89
9	37	71	90	64	36	6	35
89	39	63	6	47	35	75	42
55	92	92	23	26	72	75	88
10	26	7	29	93	74	32	17
73	86	62	80	73	44	62	99
73	68	92	51	90	21	2	83
67	85	97	4	35	8	3	99
54	67	1	5	86	42	28	61
90	74	60	34	76	36	11	13
5	61	75	59	85	20	46	86
31	19	38	40	45	44	5	58
25	48	71	43	52	31	11	71
14	10	44	14	14	29	96	82
22	30	3	7	6	4	63	51
30	97	79	66	24	40	30	59
79	82	82	80	88	57	70	86
10	99	21	57	52	74	4	33
40	91	61	39	90	33	73	10
94	61	29	84	59	69	95	16
2	69	6	95	11	57	52	69
25	13	82	42	50	70	17	45
58	64	27	90	46	84	55	80
33	22	58	92	60	52	73	11
42	38	36	97	24	32	62	43
62	97	83	59	96	44	93	34
42	92	36	97	10	86	35	95
47	17	3	14	70	15	9	36
30	78	9	71	90	87	2	45
30	2	20	65	24	57	53	80
9	70	66	46	31	1	49	56
67	69	60	71	35	37	5	16
53	85	56	67	81	6	98	18
46	71	52	62	38	46	48	42
12	75	80	56	27	73	45	13
53	58	92	81	5	89	83	19
48	73	3	96	67	5	46	48
41	80	38	53	12	36	1	14
70	62	10	10	20	28	9	94
5	60	51	53	74	63	62	47
57	84	37	45	21	92	42	64
11	66	25	65	89	17	94	16
45	1	84	93	38	38	64	39
65	18	44	33	80	66	99	34
50	6	83	10	47	87	6	80
18	35	26	25	48	29	6	43
80	26	42	19	25	13	69	16
40	84	43	88	57	32	17	15
91	23	93	91	81	68	48	28
70	88	81	28	85	95	61	38
73	70	30	94	91	58	42	74
21	55	89	34	22	31	58	74
9	19	18	20	64	99	60	47
30	86	32	53	45	27	17	76
47	87	73	51	59	82	94	76
30	79	62	47	62	22	42	52
32	14	17	42	29	29	29	32
37	11	83	15	67	76	66	35
37	18	49	25	60	33	62	99
52	1	11	50	73	29	15	53
56	12	13	3	90	83	31	43
2	30	16	12	14	98	2	89
99	2	57	26	13	18	87	98
45	76	30	98	86	36	4	45
33	54	64	18	30	83	66	5
31	34	24	43	11	11	23	51
76	70	72	35	19	23	39	51
61	62	85	6	20	47	40	6
6	22	33	34	85	74	63	3
16	26	35	51	30	41	48	42
14	5	12	45	25	58	39	95
37	63	89	63	18	71	98	99
76	56	36	28	54	17	4	94
27	78	37	28	80	70	36	84
32	46	49	8	45	51	55	85
1	41	88	37	80	44	8	88
12	4	60	16	77	70	41	59
80	82	97	91	41	47	77	7
92	75	41	29	68	35	25	70
73	13	54	37	35	95	44	86
28	13	51	21	75	54	59	35
81	56	31	45	16	72	31	13
7	30	45	58	54	67	69	2
82	93	34	41	58	1	2	43
75	89	30	86	76	43	47	22
45	33	8	53	14	90	94	80
14	91	19	69	71	81	98	69
64	86	66	77	40	94	89	14
61	61	82	98	17	95	65	81
52	75	77	9	73	92	61	48
98	19	16	64	39	77	42	19
71	64	38	63	65	23	12	46
55	40	47	76	32	6	24	81
32	79	19	16	70	8	75	90
94	26	64	53	66	45	2	95
55	29	91	49	14	9	39	20
45	89	54	75	30	64	11	73
83	59	5	3	8	60	22	72
71	20	63	95	31	60	87	73
97	22	34	13	39	74	56	82
12	93	23	32	26	24	5	76
11	72	27	23	10	65	96	36
79	63	25	84	51	28	86	56
52	81	55	21	12	32	47	94
95	92	38	55	89	8	7	77
93	99	3	34	10	76	58	72
7	29	86	51	83	28	34	67
28	17	31	13	76	40	57	76
38	74	68	70	93	13	87	14
37	64	95	61	79	56	40	28
73	27	97	40	87	77	65	57
37	35	67	90	28	88	65	9
44	47	65	5	5	93	46	69
64	30	5	12	59	69	70	29
68	96	44	15	69	61	96	92
22	82	60	90	85	12	42	61
70	46	48	41	63	27	68	64
14	67	35	1	53	10	95	4
32	24	42	39	77	70	44	98
16	18	9	88	12	43	21	14
18	56	2	78	3	74	24	52
2	40	57	16	75	96	50	36
81	51	56	80	66	14	57	34
66	75	14	94	96	90	94	88
19	76	54	49	6	63	64	72
54	44	97	2	73	21	27	7
65	44	70	64	82	87	94	49
37	3	79	37	49	93	5	97
45	41	72	85	5	12	77	56
11	4	87	45	70	99	10	90
31	90	63	49	10	12	41	68
71	61	95	26	12	47	73	1
39	10	78	18	29	46	77	55
70	88	48	60	59	98	79	27
72	40	7	81	42	8	69	10
49	71	67	92	98	3	22	63
23	64	9	34	86	29	99	59
89	8	66	39	80	40	68	89
55	36	44	64	41	73	68	34
99	65	77	41	52	46	68	23
37	47	72	65	73	73	41	77
50	2	91	91	92	93	17	80
5	36	59	81	15	56	73	50
86	7	52	81	54	27	60	28
56	42	40	2	95	17	72	89
6	73	67	33	55	37	72	32
89	46	14	89	98	40	49	77
46	18	17	14	12	68	51	27
63	76	32	91	12	79	45	88
26	52	9	90	22	85	6	67
75	35	84	61	90	47	60	81
40	65	36	89	73	32	42	72
60	62	8	5	42	48	86	12
57	61	23	23	49	12	74	39
54	4	94	64	79	57	66	66
70	5	19	97	44	23	81	63
34	55	23	54	29	99	45	36
40	3	17	26	90	56	21	26
22	7	29	2	22	31	88	61
22	61	95	92	14	67	26	27
37	20	6	37	24	72	28	53
94	18	32	62	93	79	69	61
55	49	46	81	89	12	29	37
93	57	4	24	35	16	46	17
34	36	28	50	94	4	33	11
61	68	33	58	82	4	34	58
51	31	74	13	88	74	74	2
18	29	85	18	90	37	33	76
38	63	56	2	92	83	3	46
53	17	69	55	4	97	89	55
24	25	53	64	34	25	65	29
15	63	95	99	76	31	45	85
99	77	42	27	43	79	1	46
49	32	54	36	95	3	49	59
99	62	78	51	44	40	64	80
69	58	38	7	96	33	50	1
72	82	35	80	8	4	58	15
28	7	60	36	76	87	44	78
10	61	10	40	81	85	31	26
31	75	5	91	82	77	19	79
77	84	44	59	51	44	1	15
42	74	79	60	55	33	71	61
46	76	98	22	45	18	50	61
60	6	16	92	30	6	67	28
61	90	80	63	42	74	55	63
81	5	28	65	45	64	72	47
93	21	4	55	52	82	96	62
93	79	61	50	85	84	87	35
57	33	4	71	10	16	37	40
9	55	74	10	29	91	62	19
68	96	62	61	26	41	5	90
15	24	54	99	70	17	65	15
19	2	11	54	76	52	77	73
94	60	83	58	15	57	31	4
7	57	80	44	77	60	78	59
23	55	74	64	42	70	27	65
37	23	53	99	38	88	22	45
83	21	77	43	98	23	77	66
76	73	27	13	37	58	17	36
77	22	51	72	15	6	63	54
76	52	44	87	47	20	27	26
43	68	29	14	44	41	9	52
98	26	48	49	27	92	87	33
96	7	42	44	57	70	93	37
98	73	78	44	5	90	76	40
57	23	49	7	54	45	91	93
72	71	94	19	34	69	85	83
49	67	17	78	65	91	62	20
40	8	52	65	81	48	90	2
3	55	24	75	70	58	76	28
33	65	4	71	90	67	82	5
91	45	81	51	52	46	60	67
7	46	23	67	59	8	59	37
34	67	21	5	23	60	66	22
37	40	63	84	90	50	65	95
31	36	38	59	87	43	22	97
5	47	4	14	11	2	26	27
86	26	55	63	99	93	3	27
67	31	50	88	80	60	56	88
15	53	18	13	2	69	47	4
60	47	55	45	47	57	96	51
25	45	15	24	7	46	1	82
68	16	43	84	46	72	20	28
77	39	86	69	75	29	21	26
29	84	33	44	63	84	59	73
52	63	40	34	28	72	25	36
22	43	62	53	44	68	69	82
36	64	3	85	55	56	7	42
4	29	73	68	27	61	98	11
81	13	10	55	16	57	51	6
29	98	44	39	48	96	55	18
25	48	59	59	90	61	70	64
26	56	42	32	4	12	91	51
42	90	16	73	40	2	79	54
33	4	48	53	54	77	53	37
92	70	99	20	31	6	67	25
84	4	45	71	73	35	36	18
90	66	42	83	48	90	3	4
30	79	40	28	92	74	37	8
74	19	80	81	41	11	82	43
92	16	84	34	82	25	26	82
34	43	99	67	41	47	30	23
72	46	82	9	55	28	8	6
94	74	66	33	73	18	8	68
57	23	84	12	73	56	87	24
63	97	11	90	97	45	80	31
37	98	27	32	12	32	37	92
37	30	39	23	19	99	91	20
33	88	57	97	88	82	29	6
71	4	22	12	1	87	67	15
49	57	18	60	53	12	73	51
89	76	45	52	29	89	70	27
86	80	10	20	49	92	86	69
7	91	16	95	41	61	59	99
59	97	51	99	37	38	75	79
87	80	46	70	78	2	71	43
32	33	77	2	96	46	2	71
15	42	8	14	16	45	38	94
45	50	81	17	27	60	91	35
76	81	53	96	60	29	89	13
91	89	54	53	9	53	65	15
71	51	40	90	94	89	6	27
31	73	48	93	88	7	98	46
26	14	35	33	68	66	15	2
60	61	30	59	51	49	55	21
18	80	28	7	60	18	22	18
47	37	43	44	62	33	31	39
86	82	54	83	49	25	49	25
42	81	19	6	2	36	71	46
49	86	90	87	42	82	54	13
39	33	63	56	61	76	11	15
97	45	75	90	75	73	5	12
3	5	26	70	53	36	75	3
60	31	5	39	59	80	74	39
43	47	49	20	76	28	64	47
98	63	1	41	68	33	66	46
50	68	95	82	83	68	14	85
24	17	12	9	58	77	88	11
86	9	6	2	65	82	61	47
1	14	25	64	82	10	5	25
8	64	18	34	57	13	80	67
85	7	14	57	88	68	36	82
86	84	82	70	56	59	10	44
36	51	73	53	27	8	78	32
38	9	51	41	72	88	75	98
15	32	57	56	38	28	24	87
45	24	37	43	38	34	4	23
4	33	30	91	37	2	82	43
94	57	13	94	44	83	88	83
43	98	69	82	75	46	25	14
87	75	23	21	73	88	38	41
91	7	17	92	37	61	39	68
34	64	80	42	81	50	50	60
4	49	36	10	1	85	34	98
72	57	46	12	20	45	33	33
24	16	36	87	36	98	51	55
76	33	29	44	88	23	43	53
77	29	40	6	46	42	39	16
89	10	12	2	33	54	24	64
14	5	21	39	94	19	3	14
12	81	72	8	91	86	1	71
11	65	43	12	34	92	40	78
1	23	22	85	13	41	75	62
57	79	51	43	29	87	74	37
80	51	96	97	89	44	3	61
43	93	7	62	15	81	32	16
87	10	33	65	99	37	44	29
2	55	3	85	50	23	77	59
90	64	65	6	1	46	67	37
29	96	96	64	20	27	77	89
86	89	74	50	81	90	60	6
80	32	36	27	61	71	24	67
33	30	52	27	46	81	50	26
81	31	15	13	19	21	9	87
10	30	88	28	92	68	86	20
21	76	71	14	11	57	22	40
20	65	60	79	78	85	17	37
81	52	84	51	7	23	77	36
80	87	24	95	23	32	24	59
3	55	11	21	98	45	72	85
53	49	21	3	19	33	41	61
64	91	93	26	47	57	17	44
64	6	51	67	22	42	93	68
38	73	94	18	32	63	8	69
54	82	78	10	44	82	30	97
40	52	63	54	8	34	30	38
49	33	17	58	19	97	38	4
28	90	86	14	6	65	49	13
78	35	12	72	51	28	66	6
97	71	81	50	22	33	65	51
69	88	61	89	49	47	12	26
74	10	58	82	13	14	19	51
72	45	42	32	76	59	43	85
93	64	66	94	75	81	29	37
63	22	94	59	67	64	69	84
67	42	89	75	58	95	98	21
62	19	56	75	76	3	11	45
65	91	76	31	73	89	54	70
89	12	21	76	18	73	84	25
4	84	46	82	69	54	37	94
79	76	79	33	84	99	69	70
49	29	48	55	89	67	14	22
74	53	82	71	56	59	13	96
77	39	55	92	21	8	7	65
36	98	6	76	27	21	94	52
17	47	97	61	4	18	62	5
72	52	80	35	60	71	68	97
67	60	92	98	90	91	55	85
80	48	79	95	83	8	65	37
45	12	39	15	19	5	59	70
80	56	11	85	56	65	99	41
18	17	35	43	67	10	84	2
77	92	19	27	52	1	55	27
15	34	92	85	68	26	92	70
92	41	39	83	57	77	18	84
73	84	49	82	76	69	11	54
28	7	22	79	42	67	99	8
65	43	29	39	65	16	69	29
62	27	85	43	13	18	68	11
2	35	43	59	73	71	75	10
89	77	68	61	65	46	39	17
45	90	63	29	35	11	41	27
68	98	83	8	34	25	31	74
15	43	90	20	37	43	52	28
24	44	21	19	33	49	75	67
63	82	72	10	1	59	27	9
24	48	15	1	27	73	9	30
24	95	23	21	71	95	46	67
61	23	21	37	93	74	38	65
68	27	58	67	20	6	89	48
51	10	86	84	57	51	50	81
20	57	65	90	98	86	22	75
50	75	46	11	32	18	97	70
47	5	46	26	42	52	90	41
89	44	65	99	29	42	93	1
1	91	78	23	75	82	44	72
38	85	56	18	38	10	70	38
83	89	93	83	79	79	11	14
32	36	8	7	28	70	46	26
96	64	93	64	75	60	46	12
53	44	35	94	77	46	19	51
19	42	34	13	5	53	84	96
51	36	58	82	68	44	28	80
20	21	36	55	44	76	97	55
16	56	94	48	99	52	45	90
3	58	77	88	94	44	88	32
63	37	12	80	74	67	18	78
7	98	62	12	63	40	78	68
75	19	17	20	9	40	50	2
73	4	92	43	91	89	4	68
93	72	55	80	62	54	54	32
92	40	44	94	43	92	26	75
27	34	44	23	80	31	80	16
12	58	66	83	9	19	89	52
54	53	16	93	92	14	76	72
56	53	62	9	16	91	18	20
28	29	44	12	47	72	94	10
9	93	40	3	87	80	92	69
43	25	51	61	95	85	1	26
77	77	12	93	79	50	21	66
96	32	59	15	97	84	4	87
34	99	68	80	48	52	63	8
91	71	37	18	78	87	66	56
65	19	79	11	37	25	74	6
17	24	56	29	84	5	1	99
3	76	51	94	19	93	10	98
29	93	67	71	26	48	16	86
85	30	14	16	97	14	56	69
99	64	8	49	75	15	29	15
27	84	15	71	22	76	41	79
47	44	95	40	74	24	37	33
29	49	84	87	67	50	32	77
47	54	81	30	8	84	9	2
35	3	99	61	92	98	3	22
59	47	92	78	76	79	14	7
95	6	38	97	7	91	50	57
27	87	44	53	5	16	27	25
9	72	81	36	24	81	96	8
89	16	56	53	71	20	8	83
7	17	81	59	10	50	54	55
55	76	94	63	84	49	94	45
93	32	25	45	11	68	58	32
31	86	24	95	93	60	34	29
12	75	60	36	66	66	10	96
72	28	79	15	89	12	81	64
24	16	26	73	3	88	13	31
61	78	59	6	89	24	30	61
50	44	1	21	30	66	67	93
17	52	66	82	65	86	40	41
71	93	94	5	81	86	90	32
71	17	50	8	70	29	39	89
97	85	78	21	12	52	22	54
4	21	83	40	88	34	70	13
55	23	88	79	74	58	84	38
23	29	40	1	73	80	16	42
21	53	6	20	34	9	40	16
37	64	6	81	83	8	78	91
59	90	89	75	33	76	60	53
67	19	8	14	55	48	58	97
88	13	76	17	24	43	64	28
39	27	9	47	31	43	41	88
18	93	72	76	80	66	69	42
98	20	68	66	37	21	30	91
25	16	98	69	6	40	61	94
86	3	88	47	83	82	26	3
77	11	94	88	72	63	27	40
15	89	10	54	22	60	91	1
15	7	17	16	19	29	84	77
21	15	51	47	49	89	83	96
91	23	62	4	40	18	87	84
38	25	53	69	35	33	35	92
11	96	91	73	65	46	9	79
6	80	62	75	34	67	49	98
42	92	49	45	78	28	92	89
55	79	87	8	12	52	47	34
70	49	96	88	37	78	37	87
38	95	61	4	25	67	67	78
41	68	19	3	27	59	70	79
7	89	56	14	78	93	64	57
86	41	68	75	94	11	17	86
51	6	58	27	65	62	44	27
18	68	47	74	12	2	92	93
15	3	50	43	5	59	69	57
68	62	3	88	96	12	66	49
36	61	30	45	91	26	45	21
55	15	26	41	87	72	4	43
72	3	23	67	59	37	68	13
78	94	21	95	21	64	41	45
61	19	85	76	4	18	41	83
41	26	45	3	55	16	18	73
87	58	73	66	75	48	44	16
33	74	78	83	74	39	94	88
62	14	22	73	89	7	49	2
32	22	39	71	86	63	54	49
58	76	66	92	48	2	20	97
72	37	85	33	60	32	47	37
84	85	18	94	17	40	84	7
26	25	26	26	14	72	87	4
58	33	30	60	57	73	46	85
34	26	24	99	76	39	34	5
22	27	62	42	96	42	91	1
64	98	98	54	78	7	8	21
67	76	50	37	11	6	53	7
41	45	78	47	49	31	7	90
15	77	81	58	5	23	87	90
48	70	36	95	82	41	58	35
18	35	31	98	2	31	20	73
30	91	54	30	75	81	89	95
48	85	16	83	28	12	21	50
42	16	82	54	54	4	50	75
54	96	27	7	58	64	32	93
39	67	9	95	42	28	79	33
46	1	31	81	63	7	46	17
79	87	80	27	49	81	45	32
84	88	50	85	90	45	56	30
32	53	78	82	92	99	90	4
29	18	78	46	45	96	73	53
53	27	57	91	93	82	14	88
17	92	29	78	58	53	99	69
78	12	28	62	58	88	22	70
98	49	49	31	48	21	21	9
88	3	58	75	62	12	22	2
16	43	73	42	58	71	62	3
48	10	47	42	68	87	31	76
24	75	58	71	98	79	36	99
18	49	83	42	73	2	45	34
57	18	47	74	39	77	94	81
90	22	98	64	70	38	65	24
10	67	33	22	31	76	53	7
93	91	36	74	84	11	31	8
50	48	76	15	21	36	43	72
61	63	53	22	94	64	4	91
10	95	68	6	26	53	39	64
83	54	18	31	79	3	3	14
49	6	49	3	50	4	69	15
64	20	33	60	93	93	77	51
81	63	83	42	90	26	5	67
3	9	85	21	25	65	59	27
36	57	73	87	86	45	4	20
42	49	96	44	26	85	35	60
2	55	95	43	45	58	8	28
1	84	61	29	97	91	85	93
64	55	70	18	43	29	79	82
38	73	71	47	50	68	33	99
24	15	6	95	54	63	99	2
5	65	5	65	92	20	30	85
89	32	56	71	85	39	46	21
52	9	28	6	56	77	1	17
73	47	99	94	91	93	50	6
77	2	83	37	21	52	73	22
39	92	97	25	38	24	14	78
75	81	25	50	15	84	61	6
5	62	84	2	5	71	68	38
31	17	75	8	65	19	87	69
64	83	98	2	53	1	1	15
20	92	57	11	96	82	58	63
92	60	52	67	73	45	27	14
82	95	28	40	47	50	51	2
10	77	88	36	4	3	12	71
29	93	62	67	4	52	3	19
79	75	15	25	79	37	2	56
54	39	32	97	27	74	28	77
7	41	90	81	71	80	58	55
70	40	98	10	41	47	95	80
91	78	37	52	93	99	26	44
45	87	76	8	28	4	60	76
53	85	82	48	34	2	42	31
12	5	8	70	74	18	26	78
44	29	5	10	90	73	95	79
94	52	3	96	59	91	14	46
57	37	44	36	10	94	65	60
44	19	86	78	3	39	2	55
